ablation_name,split,epoch,mean_loss
weighted_bce,test,15.0,1.046577175499075
weighted_bce,test,16.0,1.0450173351725551
weighted_bce,test,17.0,1.0434925821648704
weighted_bce,test,18.0,1.0420020760660633
weighted_bce,test,19.0,1.0405449925863997
weighted_bce,test,20.0,1.0391205236239687
weighted_bce,test,21.0,1.0377278773022134
weighted_bce,test,22.0,1.0363662779790217
weighted_bce,test,23.0,1.0350349662290275
weighted_bce,test,24.0,1.0337331988007405
weighted_bce,test,25.0,1.0324602485501382
weighted_bce,test,26.0,1.0312154043522896
weighted_bce,test,27.0,1.0299979709925888
weighted_bce,test,28.0,1.0288072690391081
weighted_bce,test,29.0,1.027642634697556
weighted_bce,test,30.0,1.0265034196502743
weighted_bce,test,31.0,1.0253889908806573
weighted_bce,test,32.0,1.0242987304843278
weighted_bce,test,33.0,1.0232320354683526
weighted_bce,test,34.0,1.0221883175397166
weighted_bce,test,35.0,1.0211670028842312
weighted_bce,test,36.0,1.020167531936989
weighted_bce,test,37.0,1.0191893591454206
weighted_bce,test,38.0,1.0182319527259605
weighted_bce,test,39.0,1.0172947944152644
weighted_bce,test,40.0,1.0163773792168755
weighted_bce,test,41.0,1.0154792151441816
weighted_bce,test,42.0,1.0145998229604434
weighted_bce,test,43.0,1.0137387359166448
weighted_bce,test,44.0,1.0128954994878436
weighted_bce,test,45.0,1.0120696711086716
weighted_bce,test,46.0,1.011260819908577
weighted_bce,test,47.0,1.0104685264473623
weighted_bce,test,48.0,1.0096923824515254
weighted_bce,test,49.0,1.0089319905518768
weighted_bce,test,50.0,1.008186964022857
weighted_bce,test,51.0,1.007456926523953
weighted_bce,test,52.0,1.0067415118435643
weighted_bce,test,53.0,1.006040363645647
weighted_bce,test,54.0,1.005353135219424
weighted_bce,test,55.0,1.0046794892324236
weighted_bce,test,56.0,1.0040190974870773
weighted_bce,test,57.0,1.0033716406810824
weighted_bce,test,58.0,1.0027368081717076
weighted_bce,test,59.0,1.0021142977442015
weighted_bce,test,60.0,1.0015038153844262
weighted_bce,test,61.0,1.0009050750558437
weighted_bce,test,62.0,1.000317798480931
weighted_bce,test,63.0,0.999741714927111
weighted_bce,test,64.0,0.9991765609972478
weighted_bce,test,65.0,0.9986220804247529
weighted_bce,test,66.0,0.9980780238733269
weighted_bce,test,67.0,0.9975441487413518
weighted_bce,test,68.0,0.997020218970935
weighted_bce,test,69.0,0.9965060048615941
weighted_bce,test,70.0,0.996001282888567
weighted_bce,test,71.0,0.9955058355257134
weighted_bce,test,72.0,0.9950194510729726
weighted_bce,test,73.0,0.9945419234883366
weighted_bce,test,74.0,0.9940730522242781
weighted_bce,test,75.0,0.9936126420685868
weighted_bce,test,76.0,0.9931605029895436
weighted_bce,test,77.0,0.9927164499853687
weighted_bce,test,78.0,0.9922803029378722
weighted_bce,test,79.0,0.9918518864702321
weighted_bce,test,80.0,0.9914310298088223
weighted_bce,test,81.0,0.9910175666490098
weighted_bce,test,82.0,0.9906113350248411
weighted_bce,test,83.0,0.9902121771825311
weighted_bce,test,84.0,0.9898199394576725
weighted_bce,test,85.0,0.9894344721560777
weighted_bce,test,86.0,0.9890556294381685
weighted_bce,test,87.0,0.9886832692068257
weighted_bce,test,88.0,0.9883172529986124
weighted_bce,test,89.0,0.9879574458782845
weighted_bce,test,90.0,0.9876037163365025
weighted_bce,test,91.0,0.9872559361906592
weighted_bce,test,92.0,0.9869139804887386
weighted_bce,test,93.0,0.9865777274161196
weighted_bce,test,94.0,0.9862470582052485
weighted_bce,test,95.0,0.9859218570480905
weighted_bce,test,96.0,0.9856020110112869
weighted_bce,test,97.0,0.9852874099539337
weighted_bce,test,98.0,0.9849779464479079
weighted_bce,test,99.0,0.9846735157006646
weighted_bce,test,100.0,0.984374015480429
weighted_bce,test,101.0,0.9840793460437117
weighted_bce,test,102.0,0.983789410065077
weighted_bce,test,103.0,0.9835041125690926
weighted_bce,test,104.0,0.9832233608643943
weighted_bce,test,105.0,0.9829470644797993
weighted_bce,test,106.0,0.9826751351024032
weighted_bce,test,107.0,0.9824074865175977
weighted_bce,test,108.0,0.9821440345509493
weighted_bce,test,109.0,0.9818846970118786
weighted_bce,test,110.0,0.98162939363908
weighted_bce,test,111.0,0.981378046047632
weighted_bce,test,112.0,0.9811305776777359
weighted_bce,test,113.0,0.9808869137450369
weighted_bce,test,114.0,0.98064698119247
weighted_bce,test,115.0,0.9804107086435863
weighted_bce,test,116.0,0.9801780263573086
weighted_bce,test,117.0,0.9799488661840693
